FredRanch1_2, 528547.270989, 4108730.84093
FredRanch1_3, 529018.125025, 4108038.05548
FredRanch1_3, 529007.420422, 4108054.08101
FredRanch1_3, 528997.143145, 4108070.21006
FredRanch1_3, 528987.293193, 4108086.44262
FredRanch1_3, 528977.870566, 4108102.7787
FredRanch1_3, 528968.875266, 4108119.21829
FredRanch1_3, 528960.30729, 4108135.7614
FredRanch1_3, 528952.16664, 4108152.40802
FredRanch1_3, 528944.453316, 4108169.15816
FredRanch1_3, 528937.167317, 4108186.01181
FredRanch1_3, 528930.308643, 4108202.96897
FredRanch1_3, 528923.877295, 4108220.02965
FredRanch1_3, 528917.873273, 4108237.19384
FredRanch1_3, 528912.296576, 4108254.46155
FredRanch1_3, 528907.147205, 4108271.83277
FredRanch1_3, 528902.425159, 4108289.30751
FredRanch1_3, 528898.130438, 4108306.88576
FredRanch1_3, 528895.850414, 4108317.35328
FredRanch1_3, 528893.791059, 4108328.10454
FredRanch1_3, 528891.94803, 4108339.1621
FredRanch1_3, 528890.316349, 4108350.55575
FredRanch1_3, 528888.892775, 4108362.30436
FredRanch1_3, 528887.669248, 4108374.47024
FredRanch1_3, 528886.639996, 4108387.1101
FredRanch1_3, 528885.797909, 4108400.31072
FredRanch1_3, 528884.827829, 4108422.6977
FredRanch1_3, 528884.273124, 4108447.69338
FredRanch1_3, 528884.092799, 4108472.36649
FredRanch1_3, 528884.067644, 4108535.52733
FredRanch1_3, 528883.511295, 4108570.03035
FredRanch1_3, 528882.646569, 4108604.72681
FredRanch1_3, 528882.028909, 4108639.43014
FredRanch1_3, 528881.658312, 4108674.14032
FredRanch1_3, 528881.53478, 4108708.85735
FredRanch1_3, 528881.658312, 4108743.58125
FredRanch1_3, 528882.028909, 4108778.312
FredRanch1_3, 528882.646569, 4108813.04961
FredRanch1_3, 528883.511295, 4108847.79408
FredRanch1_4, 529018.125025, 4108038.05548
FredRanch1_4, 529015.566593, 4108050.60262
FredRanch1_4, 529013.255511, 4108063.02964
FredRanch1_4, 529011.19178, 4108075.33653
FredRanch1_4, 529009.375399, 4108087.52329
FredRanch1_4, 529007.806369, 4108099.58993
FredRanch1_4, 529006.484689, 4108111.53645
FredRanch1_4, 529005.410359, 4108123.36283
FredRanch1_4, 529004.58338, 4108135.06909
FredRanch1_4, 529004.003751, 4108146.65523
FredRanch1_4, 529003.671473, 4108158.12124
FredRanch1_4, 529003.586546, 4108169.46712
FredRanch1_4, 529003.748968, 4108180.69287
FredRanch1_4, 529004.158742, 4108191.7985
FredRanch1_4, 529004.815865, 4108202.78401
FredRanch1_4, 529005.720339, 4108213.64938
FredRanch1_4, 529006.872164, 4108224.39463
FredRanch1_4, 529008.271339, 4108235.01976
FredRanch1_4, 529009.917864, 4108245.52476
FredRanch1_4, 529011.81174, 4108255.90963
FredRanch1_4, 529013.952967, 4108266.17438
FredRanch1_4, 529016.341544, 4108276.31899
FredRanch1_4, 529018.977471, 4108286.34349
FredRanch1_4, 529021.860749, 4108296.24786
FredRanch1_4, 529024.991377, 4108306.0321
FredRanch1_4, 529028.369356, 4108315.69621
FredRanch1_4, 529031.994685, 4108325.2402
FredRanch1_4, 529035.867365, 4108334.66406
FredRanch1_4, 529039.987395, 4108343.9678
FredRanch1_4, 529044.354775, 4108353.15141
FredRanch1_4, 529048.969506, 4108362.21489
FredRanch1_4, 529053.831588, 4108371.15825
FredRanch1_4, 529058.94102, 4108379.98148
FredRanch1_4, 529061.836827, 4108384.59472
FredRanch1_4, 529065.01018, 4108389.20032
FredRanch1_4, 529068.467854, 4108393.80814
FredRanch1_4, 529072.219344, 4108398.43085
FredRanch1_4, 529076.270562, 4108403.07649
FredRanch1_4, 529080.643142, 4108407.77052
FredRanch1_4, 529090.448011, 4108417.40466
FredRanch1_4, 529099.473911, 4108425.51017
FredRanch1_4, 529109.961663, 4108434.33941
FredRanch1_4, 529145.095414, 4108462.23852
FredRanch1_4, 529157.320232, 4108472.24008
FredRanch1_4, 529168.488031, 4108481.97213
FredRanch1_4, 529178.029502, 4108491.04177
FredRanch1_4, 529186.462887, 4108499.96843
FredRanch1_4, 529193.732968, 4108508.72696
FredRanch1_4, 529196.965899, 4108513.08395
FredRanch1_4, 529199.939582, 4108517.43815
FredRanch1_4, 529202.660242, 4108521.79869
FredRanch1_4, 529205.132457, 4108526.17292
FredRanch1_4, 529209.258122, 4108534.14376
FredRanch1_4, 529213.147089, 4108542.2193
FredRanch1_4, 529216.799359, 4108550.39956
FredRanch1_4, 529220.21493, 4108558.68452
FredRanch1_4, 529223.393804, 4108567.07419
FredRanch1_4, 529226.335979, 4108575.56857
FredRanch1_4, 529229.041457, 4108584.16766
FredRanch1_4, 529231.510237, 4108592.87145
FredRanch1_4, 529233.74232, 4108601.67996
FredRanch1_4, 529235.737704, 4108610.59317
FredRanch1_4, 529237.49639, 4108619.61109
FredRanch1_4, 529239.018379, 4108628.73371
FredRanch1_4, 529240.30367, 4108637.96105
FredRanch1_4, 529241.352263, 4108647.29309
FredRanch1_4, 529242.164158, 4108656.72984
FredRanch1_4, 529242.739355, 4108666.2713
FredRanch1_4, 529243.077854, 4108675.91747
FredRanch1_4, 529243.179656, 4108685.66834
FredRanch1_4, 529243.044759, 4108695.52393
FredRanch1_4, 529242.673165, 4108705.48422
FredRanch1_4, 529242.064873, 4108715.54922
FredRanch1_4, 529241.219883, 4108725.71892
FredRanch1_4, 529240.138195, 4108735.99334
FredRanch1_4, 529238.819809, 4108746.37246
FredRanch1_4, 529237.264726, 4108756.85629
FredRanch1_4, 529235.472944, 4108767.44483
FredRanch1_4, 529233.444465, 4108778.13808
FredRanch1_4, 529231.179288, 4108788.93603
FredRanch1_4, 529228.677413, 4108799.8387
FredRanch1_4, 529225.93884, 4108810.84607
FredRanch1_4, 529222.963569, 4108821.95815
FredRanch1_4, 529219.751601, 4108833.17494
FredRanch1_5, 529018.125025, 4108038.05548
FredRanch1_5, 529035.186186, 4108053.59375
FredRanch1_5, 529052.018225, 4108069.3005
FredRanch1_5, 529068.621142, 4108085.17573
FredRanch1_5, 529084.994939, 4108101.21945
FredRanch1_5, 529101.139614, 4108117.43165
FredRanch1_5, 529117.055167, 4108133.81234
FredRanch1_5, 529132.7416, 4108150.36151
FredRanch1_5, 529148.198911, 4108167.07916
FredRanch1_5, 529163.427101, 4108183.96529
FredRanch1_5, 529178.426169, 4108201.01991
FredRanch1_5, 529193.196116, 4108218.24301
FredRanch1_5, 529207.736942, 4108235.6346
FredRanch1_5, 529222.048646, 4108253.19466
FredRanch1_5, 529236.13123, 4108270.92321
FredRanch1_5, 529249.984691, 4108288.82024
FredRanch1_5, 529263.609032, 4108306.88576
FredRanch1_5, 529327.158585, 4108391.06188
FredRanch1_5, 529343.157132, 4108412.70281
FredRanch1_5, 529357.254768, 4108432.2587
FredRanch1_5, 529372.079293, 4108453.52041
FredRanch1_5, 529385.499835, 4108473.60349
FredRanch1_5, 529397.744129, 4108492.84925
FredRanch1_5, 529408.922599, 4108511.43237
FredRanch1_5, 529419.943692, 4108531.00918
FredRanch1_5, 529429.870927, 4108550.08161
FredRanch1_5, 529438.751746, 4108568.74101
FredRanch1_5, 529446.615672, 4108587.04973
FredRanch1_5, 529450.177, 4108596.09825
FredRanch1_5, 529453.491413, 4108605.07746
FredRanch1_5, 529456.560753, 4108613.99236
FredRanch1_5, 529459.386515, 4108622.8473
FredRanch1_5, 529461.970153, 4108631.64689
FredRanch1_5, 529464.312544, 4108640.3942
FredRanch1_5, 529466.414598, 4108649.09263
FredRanch1_5, 529468.277044, 4108657.74521
FredRanch1_5, 529471.640884, 4108675.88494
FredRanch1_5, 529474.434385, 4108694.16439
FredRanch1_5, 529476.657548, 4108712.58355
FredRanch1_5, 529478.310373, 4108731.14244
FredRanch1_5, 529479.39286, 4108749.84105
FredRanch1_5, 529479.905009, 4108768.67937
FredRanch1_5, 529479.846819, 4108787.65742
FredRanch1_5, 529479.218292, 4108806.77519
FredRanch1_5, 529478.019426, 4108826.03267
FredRanch1_5, 529476.250223, 4108845.42988
FredRanch1_5, 529473.910681, 4108864.9668
FredRanch1_5, 529471.000801, 4108884.64345
FredRanch1_5, 529467.520583, 4108904.45981
FredRanch1_5, 529463.470027, 4108924.4159
FredRanch1_5, 529458.849133, 4108944.5117
FredRanch1_5, 529453.6579, 4108964.74723
FredRanch2_1, 529766.689546, 4107886.46108
FredRanch2_1, 529741.065902, 4107888.123
FredRanch2_1, 529715.835938, 4107889.16842
FredRanch2_1, 529690.999653, 4107889.59736
FredRanch2_1, 529666.557049, 4107889.40981
FredRanch2_1, 529642.508124, 4107888.60578
FredRanch2_1, 529618.852878, 4107887.18525
FredRanch2_1, 529595.591313, 4107885.14824
FredRanch2_1, 529572.723427, 4107882.49474
FredRanch2_1, 529550.249221, 4107879.22475
FredRanch2_1, 529528.168695, 4107875.33827
FredRanch2_1, 529506.481848, 4107870.83531
FredRanch2_1, 529485.188681, 4107865.71585
FredRanch2_1, 529464.289194, 4107859.97991
FredRanch2_1, 529443.783387, 4107853.62748
FredRanch2_1, 529423.67126, 4107846.65857
FredRanch2_1, 529403.952812, 4107839.07316
FredRanch2_1, 529395.804825, 4107835.65942
FredRanch2_1, 529387.716205, 4107832.03153
FredRanch2_1, 529379.686531, 4107828.18932
FredRanch2_1, 529371.715359, 4107824.13256
FredRanch2_1, 529363.80227, 4107819.86105
FredRanch2_1, 529355.946751, 4107815.37451
FredRanch2_1, 529348.148316, 4107810.67266
FredRanch2_1, 529340.406448, 4107805.7552
FredRanch2_1, 529332.720993, 4107800.62204
FredRanch2_1, 529325.091014, 4107795.27257
FredRanch2_1, 529317.515936, 4107789.7064
FredRanch2_1, 529309.995152, 4107783.92307
FredRanch2_1, 529302.528092, 4107777.92216
FredRanch2_1, 529295.114039, 4107771.70308
FredRanch2_1, 529280.442181, 4107758.6081
FredRanch2_1, 529265.984202, 4107744.64339
FredRanch2_1, 529251.722783, 4107729.79343
FredRanch2_1, 529237.650918, 4107714.05092
FredRanch2_1, 529223.760413, 4107697.4067
FredRanch2_1, 529210.044603, 4107679.85305
FredRanch2_1, 529196.491002, 4107661.37428
FredRanch2_1, 529183.088465, 4107641.9552
FredRanch2_1, 529169.823405, 4107621.57616
FredRanch2_1, 529157.415063, 4107601.43884
FredRanch2_1, 529145.10051, 4107580.40084
FredRanch2_1, 529132.862732, 4107558.43314
FredRanch2_1, 529120.679833, 4107535.49648
FredRanch2_1, 529108.537914, 4107511.56619
FredRanch2_1, 529096.393238, 4107486.55754
FredRanch2_1, 529084.207813, 4107460.39249
FredRanch2_1, 529071.925983, 4107432.95168
FredRanch2_1, 529060.608214, 4107406.74357
FredRanch2_1, 529049.07337, 4107379.16613
FredRanch2_1, 529037.220494, 4107349.97892
FredRanch2_1, 529024.850698, 4107318.69267
FredRanch2_1, 529002.517064, 4107260.486
FredRanch2_1, 528950.759356, 4107122.73512
FredRanch2_1, 528942.658669, 4107101.18167
FredRanch2_1, 528934.784015, 4107079.521
FredRanch2_1, 528927.135394, 4107057.75311
FredRanch2_1, 528919.712805, 4107035.878
FredRanch2_1, 528912.51625, 4107013.89568
FredRanch2_1, 528905.545727, 4106991.80614
FredRanch2_1, 528898.801238, 4106969.60937
FredRanch2_1, 528892.282781, 4106947.30539
FredRanch2_2, 529766.689546, 4107886.46108
FredRanch2_2, 529738.695055, 4107853.63311
FredRanch2_2, 529710.923051, 4107820.6452
FredRanch2_2, 529683.373535, 4107787.49738
FredRanch2_2, 529656.046507, 4107754.18962
FredRanch2_2, 529628.941968, 4107720.72194
FredRanch2_2, 529602.059916, 4107687.09433
FredRanch2_2, 529575.400352, 4107653.30679
FredRanch2_2, 529548.963276, 4107619.35933
FredRanch2_2, 529522.748688, 4107585.25194
FredRanch2_2, 529496.756588, 4107550.98463
FredRanch2_2, 529470.986977, 4107516.55738
FredRanch2_2, 529445.439853, 4107481.97022
FredRanch2_2, 529420.115217, 4107447.22312
FredRanch2_2, 529395.013069, 4107412.3161
FredRanch2_2, 529370.133409, 4107377.24915
FredRanch2_2, 529345.476237, 4107342.02227
FredRanch2_2, 529335.296156, 4107327.61383
FredRanch2_2, 529323.710911, 4107311.66511
FredRanch2_2, 529284.705135, 4107259.30927
FredRanch2_2, 529270.468263, 4107239.92706
FredRanch2_2, 529256.829832, 4107220.78971
FredRanch2_2, 529244.894517, 4107203.32037
FredRanch2_2, 529237.786154, 4107192.47267
FredRanch2_2, 529231.145557, 4107181.95477
FredRanch2_2, 529224.926055, 4107171.69269
FredRanch2_2, 529219.098095, 4107161.63751
FredRanch2_2, 529213.630475, 4107151.73444
FredRanch2_2, 529208.51443, 4107141.96653
FredRanch2_2, 529203.735935, 4107132.30697
FredRanch2_2, 529199.284799, 4107122.73512
FredRanch2_2, 529189.537857, 4107100.13617
FredRanch2_2, 529180.487307, 4107077.2066
FredRanch2_2, 529172.133148, 4107053.94642
FredRanch2_2, 529164.47538, 4107030.35562
FredRanch2_2, 529157.514004, 4107006.4342
FredRanch2_2, 529151.249019, 4106982.18217
FredRanch2_2, 529145.680426, 4106957.59952
FredRanch2_2, 529140.808224, 4106932.68625
FredRanch2_3, 529766.689546, 4107886.46108
FredRanch2_3, 529772.896437, 4107865.6346
FredRanch2_3, 529778.542243, 4107844.87539
FredRanch2_3, 529783.626965, 4107824.18344
FredRanch2_3, 529788.150603, 4107803.55877
FredRanch2_3, 529792.113157, 4107783.00135
FredRanch2_3, 529795.514626, 4107762.51121
FredRanch2_3, 529798.355012, 4107742.08833
FredRanch2_3, 529800.634313, 4107721.73272
FredRanch2_3, 529802.35253, 4107701.44437
FredRanch2_3, 529803.509663, 4107681.22329
FredRanch2_3, 529804.105711, 4107661.06948
FredRanch2_3, 529804.140676, 4107640.98294
FredRanch2_3, 529803.614556, 4107620.96366
FredRanch2_3, 529802.527353, 4107601.01165
FredRanch2_3, 529800.879065, 4107581.12691
FredRanch2_3, 529798.669693, 4107561.30943
FredRanch2_3, 529796.662912, 4107547.18669
FredRanch2_3, 529794.166074, 4107532.8174
FredRanch2_3, 529791.175369, 4107518.17951
FredRanch2_3, 529787.685019, 4107503.24466
FredRanch2_3, 529783.691025, 4107487.99334
FredRanch2_3, 529779.179491, 4107472.37042
FredRanch2_3, 529774.136063, 4107456.32596
FredRanch2_3, 529768.53819, 4107439.78808
FredRanch2_3, 529762.726908, 4107423.6675
FredRanch2_3, 529756.355721, 4107406.91693
FredRanch2_3, 529749.370845, 4107389.39417
FredRanch2_3, 529741.665993, 4107370.83222
FredRanch2_3, 529724.883216, 4107332.23718
FredRanch2_3, 529696.335687, 4107268.92656
FredRanch2_3, 529684.959161, 4107244.4747
FredRanch2_3, 529672.487492, 4107219.22169
FredRanch2_3, 529658.80201, 4107192.92569
FredRanch2_3, 529643.664892, 4107165.12901
FredRanch2_3, 529628.760162, 4107138.72897
FredRanch2_3, 529611.75998, 4107109.43614
FredRanch2_3, 529550.144249, 4107005.78197
FredRanch2_3, 529521.590928, 4106957.86899
FredRanch2_3, 529492.580963, 4106910.22319
FredRanch2_3, 529463.114353, 4106862.84456
FredRanch2_3, 529433.191099, 4106815.7331
FredRanch2_4, 529766.689546, 4107886.46108
FredRanch2_4, 529782.442769, 4107858.14622
FredRanch2_4, 529797.580325, 4107829.67882
FredRanch2_4, 529812.102214, 4107801.05887
FredRanch2_4, 529826.008437, 4107772.28638
FredRanch2_4, 529839.298994, 4107743.36135
FredRanch2_4, 529851.973884, 4107714.28376
FredRanch2_4, 529864.033108, 4107685.05364
FredRanch2_4, 529875.476665, 4107655.67097
FredRanch2_4, 529886.304556, 4107626.13575
FredRanch2_4, 529896.51678, 4107596.44799
FredRanch2_4, 529906.113338, 4107566.60769
FredRanch2_4, 529915.094229, 4107536.61484
FredRanch2_4, 529923.459454, 4107506.46944
FredRanch2_4, 529931.209013, 4107476.1715
FredRanch2_4, 529938.342905, 4107445.72102
FredRanch2_4, 529944.86113, 4107415.11799
FredRanch2_4, 529949.543666, 4107392.94853
FredRanch2_4, 529960.737891, 4107342.34597
FredRanch2_4, 529965.422489, 4107319.82795
FredRanch2_4, 529968.038425, 4107306.16063
FredRanch2_4, 529970.268979, 4107293.4192
FredRanch2_4, 529972.156999, 4107281.35809
FredRanch2_4, 529973.721245, 4107269.85554
FredRanch2_4, 529975.122636, 4107257.33567
FredRanch2_4, 529976.131803, 4107245.32739
FredRanch2_4, 529976.754464, 4107233.76199
FredRanch2_4, 529976.992991, 4107222.59392
FredRanch2_4, 529976.847814, 4107211.77325
FredRanch2_4, 529976.318055, 4107201.28441
FredRanch2_4, 529975.402478, 4107191.10331
FredRanch2_4, 529974.099418, 4107181.21169
FredRanch2_4, 529972.410441, 4107171.61855
FredRanch2_4, 529970.267115, 4107161.88192
FredRanch2_4, 529967.665162, 4107151.98224
FredRanch2_4, 529964.597887, 4107141.89397
FredRanch2_4, 529961.06117, 4107131.60088
FredRanch2_4, 529957.037732, 4107121.05042
FredRanch2_4, 529952.509686, 4107110.1954
FredRanch2_4, 529947.447313, 4107098.96443
FredRanch2_4, 529942.903145, 4107089.48056
FredRanch2_4, 529937.940114, 4107079.60861
FredRanch2_4, 529926.507117, 4107058.20895
FredRanch2_4, 529914.896567, 4107037.652
FredRanch2_4, 529886.052334, 4106987.84678
FredRanch2_4, 529878.40952, 4106974.20889
FredRanch2_4, 529871.765411, 4106961.92454
FredRanch2_4, 529856.635439, 4106933.8139
FredRanch2_4, 529841.129306, 4106905.90319
FredRanch2_4, 529825.247011, 4106878.1924
FredRanch2_4, 529808.988555, 4106850.68154
FredRanch2_4, 529792.353937, 4106823.37061
FredRanch2_4, 529775.343159, 4106796.25961
FredRanch2_4, 529757.956219, 4106769.34853
FredRanch2_4, 529740.193118, 4106742.63738
FredRanch2_5, 529766.689546, 4107886.46108
FredRanch2_5, 529754.174498, 4107905.44267
FredRanch2_5, 529742.498189, 4107924.42232
FredRanch2_5, 529731.660618, 4107943.40001
FredRanch2_5, 529721.661786, 4107962.37575
FredRanch2_5, 529712.501692, 4107981.34955
FredRanch2_5, 529704.180336, 4108000.32139
FredRanch2_5, 529696.697719, 4108019.29128
FredRanch2_5, 529690.053841, 4108038.25923
FredRanch2_5, 529687.046429, 4108047.74247
FredRanch2_5, 529684.248701, 4108057.22523
FredRanch2_5, 529681.660658, 4108066.70749
FredRanch2_5, 529679.2823, 4108076.18927
FredRanch2_5, 529677.113626, 4108085.67056
FredRanch2_5, 529675.154637, 4108095.15137
FredRanch2_5, 529673.405332, 4108104.63169
FredRanch2_5, 529671.865712, 4108114.11152
FredRanch2_5, 529670.535777, 4108123.59086
FredRanch2_5, 529669.415526, 4108133.06971
FredRanch2_5, 529668.50496, 4108142.54808
FredRanch2_5, 529667.804079, 4108152.02596
FredRanch2_5, 529667.312882, 4108161.50336
FredRanch2_5, 529667.03137, 4108170.98026
FredRanch2_5, 529666.959542, 4108180.45668
FredRanch2_5, 529667.097399, 4108189.93261
FredRanch2_5, 529667.724317, 4108202.81074
FredRanch2_5, 529668.953641, 4108216.00128
FredRanch2_5, 529670.786515, 4108229.51668
FredRanch2_5, 529673.22512, 4108243.37313
FredRanch2_5, 529676.270998, 4108257.58187
FredRanch2_5, 529679.930515, 4108272.17455
FredRanch2_5, 529684.210842, 4108287.17995
FredRanch2_5, 529689.123631, 4108302.63904
FredRanch2_5, 529694.528539, 4108318.171
FredRanch2_5, 529700.571476, 4108334.24839
FredRanch2_5, 529707.284158, 4108350.95614
FredRanch2_5, 529714.726112, 4108368.44269
FredRanch2_5, 529722.784265, 4108386.47518
FredRanch2_5, 529731.801282, 4108405.84901
FredRanch2_5, 529741.970995, 4108426.99645
FredRanch2_5, 529754.812261, 4108453.0772
FredRanch2_5, 529761.876309, 4108466.97156
FredRanch2_5, 529769.321902, 4108480.93612
FredRanch2_5, 529777.150869, 4108494.97431
FredRanch2_5, 529785.365479, 4108509.09019
FredRanch2_5, 529793.967674, 4108523.28718
FredRanch2_5, 529802.961208, 4108537.57152
FredRanch2_5, 529812.349692, 4108551.94896
FredRanch2_5, 529822.137691, 4108566.4265
FredRanch2_5, 529832.315578, 4108580.99094
FredRanch2_5, 529842.90364, 4108595.67234
FredRanch2_5, 529853.90945, 4108610.4812
FredRanch2_5, 529865.342963, 4108625.43093
FredRanch2_5, 529877.21124, 4108640.531
FredRanch2_5, 529889.53393, 4108655.80664
FredRanch2_5, 529902.329207, 4108671.28041
FredRanch2_5, 529915.622843, 4108686.9835
FredRanch2_5, 529923.913322, 4108696.50432
FredRanch2_5, 529932.532396, 4108706.08378
FredRanch2_5, 529950.833837, 4108725.50405
FredRanch2_5, 529970.712565, 4108745.44244
FredRanch2_5, 529992.545035, 4108766.27721
FredRanch2_5, 530012.456588, 4108784.55121
FredRanch2_5, 530034.97934, 4108804.62648
FredRanch2_5, 530108.825236, 4108868.70097
FredRanch2_5, 530134.909999, 4108891.65151
FredRanch2_5, 530168.894075, 4108921.72029
FredRanch2_5, 530203.088548, 4108951.55179
FredRanch2_5, 530237.493418, 4108981.14601
FredRanch2_5, 530272.108686, 4109010.50294
FredRanch2_5, 530306.934351, 4109039.62258
FredRanch2_5, 530341.970413, 4109068.50494
FredRanch2_5, 530377.216873, 4109097.15002
FredRanch2_5, 530412.67373, 4109125.55781
FredRanch2_6, 529766.689546, 4107886.46108
FredRanch2_6, 529768.315316, 4107906.83213
FredRanch2_6, 529770.356297, 4107927.01597
